age,education,education-num,marital-status,occupation,relationship,race,sex
22,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
47,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female
50,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male
67,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female
59,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male
35,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female
56,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female
28,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male
34,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female
63,10th,6,Widowed,Farming-fishing,Unmarried,White,Female
48,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
41,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male
26,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female
47,10th,6,Married-civ-spouse,Sales,Husband,White,Male
29,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male
30,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
19,HS-grad,9,Never-married,Sales,Own-child,White,Male
27,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female
59,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
19,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male
45,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male
37,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male
44,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female
34,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male
30,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female
30,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male
56,11th,7,Separated,Other-service,Not-in-family,Black,Female
19,HS-grad,9,Never-married,Other-service,Own-child,White,Female
37,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
45,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
21,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
34,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
27,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male
44,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female
33,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
32,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female
37,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
26,Bachelors,13,Never-married,Sales,Not-in-family,White,Female
49,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
20,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female
37,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
22,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male
44,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male
30,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
55,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
36,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
29,12th,8,Never-married,Tech-support,Not-in-family,White,Male
19,Some-college,10,Never-married,?,Own-child,White,Male
45,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male
38,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
42,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male
27,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female
20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male
43,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
21,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male
33,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
36,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
34,12th,8,Married-civ-spouse,Other-service,Husband,White,Male
72,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female
54,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male
30,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
63,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male
36,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
25,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
72,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female
55,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male
44,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male
41,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female
20,Some-college,10,Never-married,?,Own-child,White,Male
47,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male
71,Some-college,10,Married-civ-spouse,?,Husband,White,Male
41,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male
35,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male
18,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female
23,HS-grad,9,Divorced,Other-service,Unmarried,White,Female
57,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
56,1st-4th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male
25,Some-college,10,Never-married,Sales,Own-child,White,Female
64,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female
35,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female
61,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male
36,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female
18,12th,8,Never-married,Sales,Own-child,Black,Female
21,Some-college,10,Married-spouse-absent,Sales,Own-child,Black,Female
43,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female
32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
52,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
40,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female
35,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
22,Some-college,10,Separated,?,Unmarried,White,Female
42,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female
60,7th-8th,4,Widowed,?,Unmarried,White,Female
34,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male
27,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male
47,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male
65,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male
61,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female
18,Some-college,10,Never-married,Sales,Own-child,White,Male
49,HS-grad,9,Married-civ-spouse,?,Husband,White,Male
48,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
26,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male
30,Bachelors,13,Never-married,Sales,Not-in-family,White,Male
68,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
23,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
65,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
32,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male
44,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
48,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female
24,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male
58,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male
32,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male
54,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male
35,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male
35,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female
24,HS-grad,9,Never-married,Sales,Own-child,White,Male
50,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male
38,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male
57,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
38,Some-college,10,Never-married,Sales,Not-in-family,White,Male
49,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
25,Bachelors,13,Never-married,Tech-support,Own-child,White,Female
56,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male
32,11th,7,Divorced,Other-service,Unmarried,White,Female
22,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male
23,Some-college,10,Never-married,?,Other-relative,White,Male
33,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
42,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female
62,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
24,9th,5,Never-married,?,Own-child,White,Male
26,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male
46,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male
33,Bachelors,13,Separated,Sales,Not-in-family,White,Female
65,HS-grad,9,Married-civ-spouse,?,Husband,White,Male
65,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
46,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
43,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female
43,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
35,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male
48,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female
55,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
45,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
56,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
59,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male
56,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
21,HS-grad,9,Never-married,Other-service,Own-child,Black,Male
26,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male
38,HS-grad,9,Never-married,Other-service,Unmarried,White,Female
27,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
48,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
37,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
63,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
27,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male
20,Some-college,10,Never-married,Sales,Own-child,White,Male
26,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
21,10th,6,Never-married,?,Own-child,Black,Male
51,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male
28,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male
39,Assoc-voc,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female
35,Masters,14,Married-civ-spouse,Sales,Husband,White,Male
21,Some-college,10,Never-married,?,Not-in-family,White,Female
65,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
54,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male
39,7th-8th,4,Never-married,Other-service,Own-child,White,Male
24,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female
36,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female
70,Some-college,10,Married-civ-spouse,?,Husband,White,Male
52,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male
64,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
43,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male
44,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male
47,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female
32,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
20,Some-college,10,Never-married,Sales,Own-child,White,Female
33,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
52,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female
49,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
31,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female
62,HS-grad,9,Never-married,Other-service,Unmarried,White,Female
44,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male
28,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male
68,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female
40,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female
46,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male
22,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female
37,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male
62,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male
37,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
35,HS-grad,9,Never-married,Sales,Not-in-family,White,Male
44,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
41,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male
36,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male
26,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female
48,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male
21,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female
39,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male
38,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female
44,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
56,10th,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female
25,9th,5,Never-married,Transport-moving,Other-relative,White,Male
32,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
47,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
26,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male
31,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female
23,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male
41,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female
55,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male
23,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female
45,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male
42,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
29,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male
48,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
36,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male
52,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
46,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male
34,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male
27,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female
18,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female
18,Some-college,10,Never-married,Other-service,Own-child,White,Female
42,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
64,Some-college,10,Married-civ-spouse,?,Husband,White,Male
36,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
20,11th,7,Never-married,?,Own-child,Black,Female
52,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male
44,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
53,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
36,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
27,Bachelors,13,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male
52,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
60,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
41,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male
64,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
25,1st-4th,2,Never-married,Other-service,Other-relative,White,Male
63,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male
54,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male
21,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
27,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male
63,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male
37,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female
22,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male
54,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
54,10th,6,Divorced,Other-service,Unmarried,White,Female
60,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
19,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male
25,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female
51,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
47,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female
44,10th,6,Never-married,Craft-repair,Own-child,White,Male
18,Some-college,10,Never-married,?,Own-child,White,Female
57,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female
22,Some-college,10,Never-married,Sales,Own-child,White,Male
36,Some-college,10,Divorced,Other-service,Unmarried,Black,Female
33,HS-grad,9,Married-civ-spouse,?,Wife,White,Female
39,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
49,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Other,Male
41,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male
35,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
40,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female
30,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female
25,HS-grad,9,Never-married,Sales,Not-in-family,White,Male
25,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male
37,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male
53,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male
34,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female
22,HS-grad,9,Never-married,Other-service,Other-relative,White,Male
18,HS-grad,9,Never-married,Sales,Own-child,White,Female
52,Masters,14,Married-civ-spouse,?,Wife,White,Female
45,HS-grad,9,Divorced,Sales,Unmarried,Black,Male
19,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
33,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
45,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
43,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
40,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
41,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male
25,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
22,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female
52,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male
45,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
